ph,TDS,Hardness,Turbidity
6.632205879,9809.904,232.7385452,3.44374056
,18939.61646,247.1640183,4.287440678
5.716755667,12641.52781,197.1042098,4.080674996
7.74045387,19713.50437,182.5410725,3.54131667
6.277277371,22916.57224,148.1860133,3.619321182
8.006373298,45041.14914,116.7251221,2.396505358
6.513016586,26262.54548,185.3385398,3.729960916
6.234197672,22195.21038,227.5608668,3.885492316
7.277143967,18270.10506,194.880861,4.931353522
6.04451303,30191.69246,211.577378,5.127778325
6.643026538,20511.36924,205.2331194,3.709988662
5.15045654,18655.54189,186.5608459,4.147028947
6.110545161,21319.7944,166.6373052,6.06455925
7.831117737,19130.96153,182.4738756,3.807997464
6.980727164,30862.78446,200.4672256,5.437618577
8.552782416,39030.6037,217.8033177,2.940847996
6.449379439,8607.61251,275.7467165,3.71542875
7.392084038,20185.67623,173.5287784,3.778458496
8.360795827,28722.17585,218.139622,3.715951409
7.619845077,37279.12895,113.5046982,3.779648433
5.404510674,10168.17654,258.9034888,3.998175886
7.079303518,24282.15477,137.0073552,5.553173841
,32496.64022,233.8466208,4.296188763
7.161714893,13680.76414,238.3335841,3.909973568
6.854946859,16203.0907,149.853487,4.938999307
7.309556407,22277.62602,244.8397701,3.707413724
9.313465893,41982.61066,133.1417512,4.493612765
,26964.31718,216.2716237,4.50102454
,30797.52,250.6234728,3.36517444
6.187938054,12682.15094,249.5271111,3.546183202
,11429.2012,240.984187,3.802426744
7.965337305,25274.6103,151.5418889,3.390982111
9.264390909,19607.75492,160.428694,3.175520774
7.754044354,19019.2795,193.4498538,3.760298085
9.393891652,13150.20746,252.7392485,3.048565866
8.176079615,21856.98863,201.5537008,4.112322458
8.337696201,30969.04759,168.4691807,3.454197457
,11963.32372,207.4268874,2.813526756
7.191024857,23781.32874,151.3066736,4.270645693
8.613698595,20862.45587,235.9444359,3.949220099
7.793039171,17398.38584,257.657739,3.389270098
3.878879389,21937.47157,177.7128409,4.927711075
,25236.70132,164.3171018,3.723776038
3.978284627,14433.7805,160.8184744,3.751565769
5.96406536,22168.33156,241.0308985,4.696720853
7.53205858,24454.72586,185.5065627,3.808569923
7.233538435,16621.49479,231.5608322,3.679015068
,11900.0552,202.8111419,3.153800219
,46077.35849,115.3929794,4.21251085
7.480728114,28357.94277,117.0573145,3.714874787
4.477091714,26843.47036,236.2824896,4.32768029
,25110.03763,207.3910967,2.739234987
,28790.54768,162.2636883,4.476991215
6.31407747,31114.63565,124.8479917,4.363865763
,17317.68725,233.6938372,4.241935683
8.822610384,27109.23965,216.432576,4.415596156
6.922652371,14682.66584,185.8189891,2.877354267
,25541.15277,169.6735306,3.611330374
6.904536858,32981.25838,110.8657883,5.058905448
6.548017642,38368.01262,176.0065361,5.930227577
6.581082756,24480.6718,217.538504,3.511369718
7.864649673,23045.72625,218.1531069,3.585933522
6.136907177,20561.69473,151.784319,4.704585018
6.94702854,17540.03022,168.8795392,2.600187733
6.203322508,29426.47378,214.8501112,3.487920051
,38097.3298,240.1345719,3.212492693
8.373170925,22022.62622,179.5214064,2.786329667
,12190.1716,205.3041489,5.026270726
5.921247069,17397.40286,200.9437304,3.74677556
8.829806178,17732.91467,216.1221437,4.423886042
,13427.06859,187.6134376,5.324638005
6.832217388,14015.04477,164.2743931,3.145415511
9.281302611,36622.22861,215.9076249,4.069976589
7.456250785,9163.294448,226.5382887,4.279697428
7.088250976,25399.10901,172.6892999,3.230645436
5.648628538,14547.88548,167.0300972,5.370004183
4.293961235,24600.76069,192.360737,5.105120757
9.678050854,26402.70396,188.3687408,3.029700335
8.662709501,20333.0795,173.5319472,5.120102528
5.897391121,30575.35714,172.0343853,2.961602418
9.494242648,21879.70421,274.8283693,3.18902554
,18318.72037,173.4741859,4.181264106
7.080193059,39431.11265,185.8257264,1.492206615
7.55985231,29567.69893,244.2945577,4.550501006
7.040394956,22505.5186,199.0792169,3.931916553
8.053043682,37086.54605,211.7832353,3.301574895
7.044375319,12575.27963,229.6031728,4.276699074
6.309891576,31062.37191,133.6499247,3.603040462
6.203572848,6698.239095,139.129083,4.305549362
6.879404957,20509.33196,214.7318875,4.70047023
7.754884394,18857.0585,210.7207687,5.128390055
7.916669699,39431.25263,201.455808,4.275192719
6.405392482,20526.30684,183.867245,4.531920781
7.795957801,27849.14209,239.2782545,4.25187617
6.963979351,12878.17635,180.401506,4.489870473
6.967861397,13401.04439,183.9334762,4.893215273
6.622791356,13900.71652,195.8671168,5.60929081
7.369988621,18998.34682,236.4767207,3.463852437
,8076.822283,134.3111598,3.373936508
6.944868387,16904.20109,198.476439,4.241135181
5.284810115,11130.21136,148.8627584,3.990242632
6.851442603,15349.14258,197.3395594,4.935556543
7.760189365,34250.16392,206.2088341,4.590527649
7.280560357,29690.91716,228.5395427,2.919796005
6.83425989,21670.56989,182.4544618,2.658843412
6.728975148,26376.06229,187.2027122,4.593787133
8.016418375,30854.83047,255.2594926,5.320015455
6.864916739,20464.77269,170.8277923,4.493746769
5.80897552,7965.207918,157.5522384,3.599933102
8.458796988,29317.14244,241.76834,3.827431411
6.987335279,13505.03312,224.0344173,3.870292782
7.288736661,31617.07541,233.9778097,3.531384661
8.116350275,16514.60809,224.7635092,2.526016236
7.463915951,27150.3954,215.4790683,5.075843604
7.512361216,17895.55659,224.4716541,3.515802547
6.415108472,19310.06201,192.4279651,6.073006014
7.059940234,39484.63892,178.8053803,2.949938823
,25703.1552,179.7567079,1.659799385
7.425102223,18608.94087,204.4862816,2.558772744
6.742622398,15488.95675,209.2173441,4.96467264
7.682923445,31150.51342,217.7889322,3.542731087
7.041665417,25419.7695,178.2857485,3.099746163
7.185276449,25645.06723,212.483172,2.959153823
6.597292363,25039.3547,191.7874419,4.318305407
6.908853083,16965.31411,184.9442319,4.693949416
,37273.42922,169.7754752,3.573741106
,11566.87555,165.8929699,3.603089689
6.281903929,17095.27007,160.306685,4.457729915
7.036752104,13812.41042,210.3691037,3.285371835
7.362912867,20430.9067,180.8678007,3.249439878
7.369087139,28232.01841,198.2040824,2.715186685
7.708109989,15456.22009,188.9978501,4.896625908
6.50411278,20852.7645,171.722555,5.396623142
8.185923417,23641.47203,240.9791038,3.566945145
6.149185174,20596.39123,150.5635935,4.275614874
7.080445821,36966.85332,196.6589466,2.664946055
6.628427347,18059.33085,215.2455321,3.405278618
4.704698462,5128.457646,160.2118222,4.109924712
7.976900874,15360.83507,234.7793796,4.753607931
6.809644515,35001.14479,179.7195206,3.183803572
,20325.70213,177.6853558,4.032267339
6.967696683,22886.96573,177.0558901,4.819637104
6.44455517,24855.83004,166.6351805,3.551905359
6.277742483,15751.44915,149.5632817,5.255011943
,21190.15494,166.9229798,2.505464027
9.014356734,49009.92466,225.3675192,4.549419413
7.78166376,35055.61649,216.7828813,4.822967485
6.084360116,27310.06085,155.2714251,4.29811092
7.15473588,32680.97799,198.1473265,4.629955736
6.74881155,22475.09296,166.3909151,3.312512766
8.128270069,19954.57555,231.1675375,4.678742166
,22613.29748,205.2351938,3.978495494
6.335683142,26594.35208,164.0703716,4.57886119
5.940475876,17177.07104,175.6377301,3.997969671
7.614877639,33347.9711,246.0308561,2.990780894
6.718249445,21043.62693,197.6174938,4.488904316
6.866356515,13979.38175,185.6314869,4.346153563
,21208.61829,142.2774127,2.601517589
7.553844615,14319.40137,212.2644411,4.37456385
7.366671989,15547.18663,234.2006412,3.394450273
6.567759613,20156.57862,187.6663787,3.824428039
6.333640046,18506.28861,185.4363401,3.982002335
5.892413186,11006.04851,139.3622529,3.311813193
7.91803917,22899.06291,197.3575883,3.386109813
6.549124998,7412.798059,194.2768568,4.421058844
6.804796145,17196.05471,223.9957005,4.847312562
,20106.10684,203.0543097,4.704273495
7.17617087,25794.95019,206.2949006,4.742966749
7.085095883,21823.09426,206.6766753,3.932839293
7.201702375,37308.99416,147.7110861,3.883250198
7.776044113,38895.35614,215.5337952,5.425945934
,20214.21655,209.7519548,4.258488737
7.046548537,30569.81055,128.4825174,2.869226102
,12635.3677,199.8458748,4.480574391
7.732880078,47022.74585,189.5098115,3.510728004
6.266799948,27577.21362,187.8296169,3.652844726
6.630251709,22557.77958,160.9203841,5.181202492
6.775631133,15525.39396,154.3725428,3.017544306
,25680.71739,204.7372919,4.32378488
8.164992426,29045.26114,278.3403578,4.16249551
7.773758137,21688.61694,251.4628444,4.040974482
7.295141332,13706.18681,182.4066446,5.056104024
,8906.975623,129.8832965,3.842113986
7.657541728,35056.23223,230.8200077,4.792527452
7.664793523,20259.72585,223.5784735,5.481690934
,20116.9111,209.8660948,3.619545637
7.800421289,19873.30092,210.6703042,3.345910382
7.264069097,19412.11272,216.6223922,3.960282114
7.544305636,34359.4008,211.0511462,3.714096435
7.749773784,21995.06807,229.4897671,4.317186298
7.442023084,34565.70169,194.7638713,2.894651172
6.559252621,30660.20967,164.6359208,4.216315016
7.035036795,19746.49325,220.5018877,4.557028866
7.880685943,19486.88184,226.0038444,3.579983811
7.498372459,21736.37332,236.714399,4.242241799
,12700.48804,200.9699224,3.756100423
6.538207173,12330.40657,214.9928661,3.426266449
6.373288071,17502.87944,180.9589048,4.538108781
5.756475689,8086.825999,171.9718037,4.002081517
6.918062438,14052.44611,188.9128648,3.566298462
8.81350466,40684.39001,236.392817,4.242459863
7.361599832,29169.72078,231.7931825,3.751588622
9.175586153,47852.88887,281.5942349,2.959684621
,32349.10238,192.7422753,3.952594441
6.550877193,25070.00874,145.8062707,4.824825939
6.510855611,15147.17146,223.8606218,4.225608376
7.347030356,19073.25959,199.6137208,4.2978807
8.11195317,38184.46957,217.2664724,4.430750456
,35434.28006,237.0839483,3.825936697
5.985012451,20155.43447,151.3609669,3.764099674
,25626.48105,212.7053322,4.219225569
,25583.49201,161.0389711,4.514174613
6.433722353,20321.2294,177.2525105,3.641489972
6.770095146,25887.63172,201.6508542,5.203461367
7.927969553,27402.02,224.7210589,4.847262262
7.338826111,12603.40037,229.9786941,4.017061119
7.078361074,16648.60057,198.412447,3.263464731
6.751668627,32040.50567,176.7931521,3.735173416
7.744125219,21403.00205,203.3962271,3.612260192
7.560392023,14739.06854,223.23225,4.257805108
7.830607591,18821.38961,213.2492578,3.551568013
6.746934968,25137.42768,154.3321616,3.485535976
6.542281787,35965.74458,146.0553835,3.794055433
8.549692514,17828.29452,236.8615046,3.039018779
7.499844502,22452.63557,231.5388683,4.663869576
5.763772807,22025.69661,183.0736286,3.253200107
7.276863125,30396.90462,165.7979519,6.083772354
7.493290816,9465.323905,216.3818796,3.74874691
6.11602398,22481.02732,158.7289014,3.984308829
5.226895232,7907.330441,127.1175552,5.13805579
,15097.02406,255.9535993,3.227940799
6.420640206,26034.5282,180.2929997,3.139940274
7.669012537,11579.44169,205.5956353,4.589512953
7.128062255,25227.54515,191.4008206,4.510595264
,14476.3357,108.9166292,3.895572062
6.615350135,26392.86361,179.2406613,4.453443265
6.504876222,13403.08639,159.1821388,3.748443401
7.459124173,33173.49941,195.0287168,3.544751521
,32269.50494,221.6731343,4.804828567
7.096047101,17240.02106,221.5082446,4.785637378
6.989442177,12150.72192,197.6858385,3.85304755
,32328.71481,184.7413941,5.493180964
8.297725878,20320.10845,222.4363212,4.166105474
3.84645395,14686.28339,211.7572051,3.143430669
,28990.78788,174.9177243,3.669056836
9.380007092,32471.45632,166.2697567,4.566253696
8.998375023,21790.0109,169.22833,4.516932985
5.690387424,14083.82989,241.2157295,2.988621031
7.301563449,23441.26714,177.6628947,2.774960949
7.031684051,24510.50756,201.0021059,4.422182857
4.348674993,9848.035583,197.276364,4.360950051
5.29419539,26811.20307,234.2713991,3.522454093
7.257930995,24354.33517,187.7656217,4.266922561
9.250491639,22749.17835,184.4420107,3.996339179
9.680474778,32916.33148,199.5316664,2.79584013
,19764.62744,184.9937315,3.017984971
6.741245821,23565.73271,196.8330011,3.500970574
6.81170227,15149.48987,261.3895652,3.275008408
6.966942962,25441.05612,222.890265,4.356931133
7.446089059,17763.31099,179.1468362,2.948657439
6.210647606,19330.03576,192.2167384,3.21212398
7.341547112,21273.45707,187.6724024,4.025643696
7.051396426,15423.38728,187.4188826,3.172091114
6.64261391,13730.25912,226.5278319,3.807720799
10.14629048,24649.67475,242.1517339,4.481552363
14,24008.99204,235.6774576,3.170993874
8.4695373,15273.04929,128.6200791,4.149553298
6.043212071,24207.08167,151.1483219,4.196726496
5.84111884,17721.95956,194.6168939,4.237560418
8.114665426,26631.21287,236.4932747,2.65459449
5.585116998,22234.69674,143.505413,4.148342955
5.903993501,19399.22197,196.2747258,3.820021216
10.28412608,23259.01245,249.3241987,2.844632741
9.57822672,33080.58883,205.7487423,3.419238762
7.094830834,18975.64349,139.9068664,3.628459629
,12229.29848,210.7447082,2.51676912
9.687260028,18752.5764,190.1628691,3.085835467
6.52744059,22444.08178,181.0729954,3.567180517
,18753.21176,193.6294863,2.373437694
7.744772552,27648.15965,208.9203404,5.016321199
8.28922427,22526.27975,191.8588051,4.291001305
7.249257333,24311.90579,223.7035403,4.361486286
7.744098531,30809.7057,219.6587223,5.104188246
,19026.67284,214.2160603,3.986882335
6.890274539,12218.09594,185.7441467,4.100696951
6.047380857,20278.38298,230.5862845,2.216729691
11.56876797,39234.47018,192.9244476,3.761288428
10.16483856,28915.64322,194.3028009,2.937686205
8.722311224,20256.35307,145.2466176,3.009289196
3.717703935,14841.242,183.3494308,3.780258731
4.894278074,10922.54199,184.5527153,3.594990864
6.071183422,14852.53068,138.2239834,5.036334154
9.032563451,24897.55703,156.265649,3.626135878
9.913703797,32129.99631,160.0982475,5.55466674
,19919.32459,165.7402292,3.428095926
4.229224559,21214.37051,207.6692294,3.73313957
9.135451944,32105.28712,233.1753316,3.643686803
3.906567514,17857.71689,152.8188461,3.204795726
7.384048888,14417.97953,148.2961767,5.337987102
,8692.538152,180.6805981,3.91360184
8.524296363,12658.17716,141.8102426,4.343059524
5.706130889,25815.60909,199.1178269,4.32639437
3.71517136,15900.79715,199.0833926,2.35333814
6.519847784,14284.64792,183.2259978,3.272286086
7.910640914,16461.50232,190.4275996,3.88660269
6.587464617,28990.29785,211.1692769,4.096841156
4.30002934,17639.85794,218.319886,4.586448405
8.575939174,15778.7294,215.1367211,4.00212866
8.884934503,17621.39011,145.2777064,4.714163453
10.5047602,31320.24559,143.7674977,4.681366362
,31044.73818,219.0746457,1.984614867
6.946717558,32946.56752,214.1700432,4.93498603
8.107091815,24531.86944,213.029273,2.769164071
4.908899724,13516.91149,161.2431922,4.196429497
5.098967068,21682.75477,197.1426366,4.333667365
6.093091914,21456.60442,208.9080219,4.523557774
10.03393346,25433.2321,213.6474186,2.901535467
8.978997745,19030.71688,213.0917715,4.656316782
5.514747799,35343.62858,228.7359237,2.798158402
,20743.3484,200.8398944,3.808912954
6.731278124,15058.13875,229.1288895,4.190484029
7.191962029,15395.46908,228.4099426,4.102719041
,30524.09379,190.3826039,4.938389194
7.12771121,19309.57045,173.6901017,3.396184931
5.632040992,19345.92248,203.7304807,3.511984837
,13361.22602,184.0200288,4.4110576
7.95502634,32405.41386,244.3958981,3.955916726
7.775049501,22329.74008,195.178742,4.699482756
5.168340328,17914.34023,206.2697552,3.841162625
7.66752086,25035.27104,163.3458187,4.618164705
7.272362197,16404.75948,229.0871406,3.99658137
3.691932693,9439.783993,202.5120678,3.846606955
,27158.67773,221.1269627,4.688955207
7.692523534,26686.84794,220.8191517,4.522431964
8.157518083,27931.2084,236.3444402,4.469430538
7.187765846,31125.74043,184.156604,3.78412078
5.689554344,17493.65042,202.3647229,3.732170265
8.758824521,19572.14708,197.2152104,3.527565359
9.814247469,30575.9469,177.7122169,4.317531287
9.969273221,26944.68192,237.0228631,3.643379015
,18282.06928,179.1549564,2.757856838
9.14912671,21463.05919,162.6832745,4.805641211
,25623.34055,146.2503249,3.582882369
5.840811554,16087.26971,157.8825745,5.049463526
,18668.36383,209.9532784,3.772078073
4.98167205,20988.08781,220.9505584,4.47514849
5.423318496,18020.84243,185.9031794,5.224654834
4.838571107,18328.40262,241.1359754,4.580371969
7.904053371,23575.99143,217.7716313,3.137280422
6.744064261,16304.52892,158.534831,3.534125963
8.66397482,29551.33415,206.9231635,3.689241361
4.161111968,25815.38921,181.7363887,4.168242189
8.515977267,28553.55946,212.3046285,2.165681681
9.99980746,33462.03422,215.108978,2.659977662
7.038092306,24607.0881,204.923285,4.237697607
2.803563057,11920.90742,186.1239242,3.489938597
5.972599968,23124.57798,186.4674699,5.164944785
8.180755326,25623.8675,178.0796383,3.845422805
7.010243376,26395.24878,162.1232404,3.279006327
8.179890443,17291.61826,258.9019393,4.295737731
,24642.81233,162.5126841,3.215740139
6.865125275,13529.03876,216.7444577,3.95515371
7.950816584,20827.91758,147.117918,4.543685406
,26321.68919,204.2582632,3.305587798
9.581188523,28292.78032,223.2962164,3.929177544
7.274756855,21496.74514,195.1180298,4.271580716
,11803.7355,260.8450393,2.816074739
8.026773256,19168.52677,169.333843,3.735983476
7.879543234,37000.95567,170.1909123,4.066229364
6.44897109,18736.1909,237.4610992,3.759326201
5.189413669,12289.90092,171.2389255,4.876273
6.538084087,15979.06027,197.4281988,5.143750122
5.91580675,12431.80311,195.7440741,4.513200539
8.136497869,30031.83918,184.2318535,4.20418585
,29532.615,187.8732835,4.586748359
6.493764175,19821.33837,205.1505644,4.910911021
,25142.73374,205.3385456,4.894829651
6.977405633,16100.96795,205.5634995,5.327584532
5.489248055,15979.33479,134.5602761,3.987012091
2.558102799,21316.50673,147.490575,2.817258117
7.312109304,14540.73508,199.8129989,5.123871935
8.55409697,32112.56987,191.7084136,3.56360986
6.704431913,13329.03225,148.8421293,3.395331743
,18344.06944,194.7191859,4.515322334
8.028304242,20408.4856,204.7837347,3.91599081
,18564.37206,168.0424651,2.962432971
8.616824426,19126.29854,228.7629452,4.584565663
9.46712903,33365.31542,169.2144075,3.164187994
6.793698635,14470.05355,227.2257507,4.822958046
,22444.55941,229.7253484,3.85115424
,21875.2164,188.3950234,4.123239479
5.486058602,16639.21518,186.695632,4.557707495
5.05074838,18252.07599,191.7222061,3.930290663
6.246117565,27001.33532,199.0989733,4.755158013
8.142330913,29808.2369,221.7523485,4.70486593
6.852899085,11914.46378,158.0797913,4.594760614
8.801933555,23659.21152,225.8954683,3.769831936
,25355.99892,200.3086526,3.279888338
8.383761691,21923.87409,156.9518646,3.585736635
6.47613984,21165.59065,215.7217686,4.041580247
9.894562129,26436.03333,128.5857327,4.61753288
4.808039747,19118.0503,186.1605703,3.597759969
10.5779305,28652.1433,278.0363603,3.051607724
6.30497166,21046.44852,249.0826006,4.221305734
7.822491883,22308.82173,208.6367198,3.835332168
7.989376234,16746.80039,191.9361915,3.648743737
9.671796765,30220.61249,130.6083633,3.895103866
5.941265556,26562.44718,179.9548616,2.227370875
5.574755848,11512.46584,189.7006648,4.371806161
7.610509211,34538.54404,208.817812,4.692217919
7.102446618,23493.12086,243.4129415,3.065508372
5.152739799,25669.71992,185.3422374,3.842625171
7.301463638,23778.75872,205.7218803,3.942709369
6.104925814,13539.81166,241.1757181,4.131932587
6.001382441,22554.83009,186.8844221,4.036719762
,28504.99751,153.0351078,3.830883637
7.885678999,12359.63119,207.8213035,5.430349994
,23917.19015,159.8328807,2.857687205
7.679090583,21530.31623,204.8599936,3.186823455
,19516.89804,163.9572402,4.169924018
10.39194239,39116.68271,262.7417703,5.77171476
6.714862378,33197.15053,236.5420506,4.593763682
7.349653377,20443.13505,235.2108763,3.861684092
,22746.06166,196.0829665,3.713109664
7.345138417,17032.77373,202.174463,4.297994791
10.14708958,20642.58872,177.8213115,2.799440618
6.380717315,21250.93563,266.0154103,4.532019663
7.940646964,15858.77818,181.7713069,5.4318367
,31251.64373,197.7136387,3.906526285
7.78673469,28086.8735,192.179739,1.96147543
6.323040314,24463.13742,227.5539717,4.749424236
,14550.41701,170.2914262,3.794033112
6.645657378,23432.10973,170.2697154,4.170657763
6.014539831,23268.24308,205.4829398,2.686068741
10.08677124,17572.54747,189.7323791,4.334122046
5.16622597,12060.00953,135.7121661,4.608319394
5.573201157,15613.16053,229.1749865,3.599624661
9.494558726,28492.17051,254.534457,3.631107122
9.036504348,21696.00324,199.3218895,5.661984463
4.400509039,19100.08712,119.3340356,4.010809123
6.975392341,22685.68444,205.9402462,4.931460168
6.68774978,17786.7633,160.260964,5.559984937
6.867521704,20247.20103,182.6721689,4.837268004
6.155249161,19781.6106,159.5195018,3.803908514
8.3032638,16548.35673,232.4146727,3.892667002
8.641634075,39557.25553,206.3419731,3.416625245
,22210.61308,219.6742619,2.99425921
7.348611231,32742.18733,214.7158899,3.544537268
7.573905933,15926.42601,206.2042016,4.410729144
7.855906368,19850.18289,209.7518024,4.15188983
,18908.62826,181.3897158,4.013477062
3.798391049,18529.79803,189.6185279,4.833507857
,19038.9019,234.5118487,3.514096506
11.23542596,33773.10706,178.5964959,5.147055276
6.396341051,20115.73359,126.4907445,4.44590718
,32237.24543,222.9806296,4.006631571
5.228506322,24855.90778,191.6637972,3.188805473
6.512239645,21626.56312,198.5646772,5.425794714
7.83431924,25918.56795,171.2887849,3.532936096
7.388292039,12928.64443,178.3440598,3.846830261
6.020653841,10529.3103,197.46909,5.217131275
8.388322494,16795.82048,256.2340072,3.854771516
8.384296439,27463.65479,223.3281852,3.460998376
7.393977957,17939.7047,209.6192142,3.782727581
,21983.55907,235.7897941,4.494459702
8.384623152,29956.36302,166.8783797,3.682780338
7.094802143,30045.36774,222.501306,4.084660033
6.565319432,12875.12778,141.5918405,2.233894046
6.38171958,20453.8165,199.6350277,4.657694982
7.539742095,26716.35971,201.9593172,4.21067784
10.62882091,14054.12549,193.4331628,5.140449467
9.228484209,26744.23153,200.7103304,4.829753514
10.52460198,31965.36404,256.1723234,4.340986728
,22709.38606,229.740962,4.79540722
6.021265943,19894.14759,236.9754961,4.028042401
,34822.81634,236.2048888,3.778302162
5.973951249,26804.10949,182.1433283,4.208923205
6.217579612,15155.54899,189.3422247,3.490002014
,36819.98684,175.8339443,3.524413842
9.130607244,19968.67784,226.4037413,5.288486793
,21160.08974,283.409568,3.978746922
6.095511875,16404.94142,200.0458176,4.302015723
6.195254905,16666.13081,170.002291,3.138971387
5.814564234,29382.33526,184.5417086,4.131911908
6.756659807,22112.74635,212.6418576,4.184873593
,26595.37354,172.1115139,3.550311143
6.36997353,13689.59207,128.6168685,3.427066374
6.601407395,19635.58825,205.6210217,3.973576406
5.651933841,16575.82126,139.0499167,3.872027137
7.606066882,14609.97688,248.0414533,4.58147746
2.97442941,17326.20225,147.1486747,2.779901842
,19289.36145,181.5624055,2.619420879
,16378.15158,232.098339,4.431829144
8.111101031,35200.79883,198.7681953,3.663774941
7.116132606,25131.66528,204.0407822,3.915381678
5.280292296,13679.0569,164.0573887,3.835305908
,30362.68395,167.1044296,3.346057063
9.808258179,34132.06798,220.0495744,4.48126124
,26653.76497,172.2146828,4.492387447
8.018831607,23104.52039,197.7855879,3.188477334
6.603640717,14598.02579,206.9197426,3.403798435
6.450805743,19002.31466,198.4931562,3.275581182
6.26637841,28141.2165,163.3854045,2.936610535
,16219.47532,144.9957904,4.904366576
5.161878763,18666.56364,179.6364093,4.320100541
6.98440553,18194.54531,181.7073433,3.406210458
6.791992649,30471.9291,210.4079665,2.91405748
8.30922771,24344.96669,198.3368998,3.756396831
5.057736411,11229.13778,137.6893436,3.163935937
6.908272154,19224.98628,211.1055511,5.405567223
7.243409879,20877.53484,188.0462961,4.466935915
6.164480227,27312.16838,189.0587564,4.834023096
9.16099754,28170.8851,241.3830971,3.542527793
5.277875568,18404.05069,166.7330068,3.632607032
3.975752658,17430.84194,135.891978,3.666823799
5.685216463,17628.04306,154.570002,4.066156997
6.93365391,19026.01733,217.7703164,2.010728686
7.464485186,26559.3609,227.0000192,3.880576017
6.071838864,17162.75393,217.8265309,2.691610395
7.136102613,19502.53897,186.5827058,2.574191772
,21453.33466,182.1139464,5.036017097
6.328553081,33315.94708,192.0765151,3.265854137
6.150595718,23890.89336,169.4027765,4.847520234
,27044.95981,205.6660157,4.067414044
5.508155526,12137.0996,192.2265463,4.571406411
4.761105185,19197.10551,150.0745333,4.581395078
10.49074403,32092.05838,221.0292598,2.887022939
6.676137319,27468.98017,192.6858491,4.336648485
7.973307535,23517.68101,237.4971525,2.826111941
7.352146038,13714.83264,208.3244757,5.864497891
6.990800831,19713.41152,222.9437479,4.332639872
5.468360932,12305.90541,180.3823635,4.933467949
7.835906989,17643.40715,206.6657881,3.183864093
2.538115773,19872.85485,100.8065197,2.840097214
8.423084472,15924.79969,153.0328916,3.958608984
7.617014109,29818.09504,214.4043627,3.800552599
7.617033494,17681.27236,242.9894019,4.299543396
5.429334842,15265.40756,183.4393825,3.08173592
,18489.65251,215.491606,4.582157298
5.495975999,18333.63266,150.5345189,4.901038222
5.092757239,28390.89136,239.7409161,4.636728696
6.252810211,27690.47478,187.5694791,2.921797389
6.747415283,24539.71316,250.4195546,3.377450524
6.640862809,16488.04766,215.0608669,4.708268602
,17905.48002,138.5257115,5.437429061
7.300990131,29136.33868,182.4476973,4.59634734
5.498514693,21542.83003,180.8251138,3.074815428
5.652501287,25868.59873,187.8311802,4.856444192
6.164927293,22805.6115,206.0405843,4.169660978
7.851925692,14763.58011,235.3383115,5.204044178
7.22168944,13703.22038,203.0690286,3.160818481
6.578083891,24882.62516,214.1463342,4.890415759
7.859489939,31725.48777,211.3110286,4.498069166
6.073684981,11795.31358,140.9261955,5.249069811
,13696.00992,208.2562835,3.850134889
6.407963336,28460.2034,199.131726,2.954092652
8.64664295,32571.05452,201.4390645,3.333242682
7.184697763,13317.46811,189.7583964,3.904063423
6.93208503,19530.47382,205.3384822,4.433285888
6.174750579,21504.13882,138.513588,2.566048788
9.54025224,31683.86459,224.0545823,3.329503899
6.888842932,27368.01434,188.9206706,4.512332449
8.174186267,31114.82084,244.2490458,4.709402885
8.756926859,21752.02971,218.6377589,2.945671727
4.740056688,24069.33591,176.6556313,5.467935706
8.764495619,15978.03656,210.851346,5.790838006
7.899451562,15896.36594,210.7341239,2.853767349
7.40265315,19259.19394,182.9993814,6.226580405
5.800034177,13028.68846,181.453515,4.074407572
7.089184187,21065.66366,179.0458381,3.266028512
7.852206664,22912.18958,169.0283786,3.532437619
4.9456947,23000.72314,170.4409206,3.78251746
9.77693205,23971.98952,213.9150797,2.569468001
5.15348864,19115.72186,107.3419819,3.749920565
6.884981084,14893.2064,138.4401107,4.58431918
7.608750191,25410.81187,192.8566437,4.627464223
,23616.80462,210.0976079,2.29041112
4.901906856,13614.75093,141.9307813,4.103534274
5.711212506,21157.17973,145.8258687,3.953334967
7.476689512,22171.3189,162.0087031,4.195539286
7.033495055,29322.7407,191.8802166,3.678957092
,19731.74918,152.5374184,5.294159073
,20784.56786,189.0010861,5.149542443
8.655298873,13676.75352,222.2687935,4.588758378
,17766.25289,177.2020103,3.168031026
8.304334653,18253.1811,155.5699415,4.181254134
7.717076952,21400.0165,211.6813272,4.967975792
7.555822759,29411.62865,190.4619173,4.099168691
4.881729594,19105.0149,136.9904663,3.050197585
8.311271181,20562.51339,206.1077584,4.462045738
3.800431282,14904.94039,111.2464116,4.473976075
4.08359488,20555.96549,201.9386434,2.974870903
,15618.13524,201.572046,4.575874148
4.865069696,15222.24644,174.0604565,3.974972302
9.624726886,25175.75416,217.3727797,2.615257476
5.188776875,22648.23755,178.9932688,3.769503907
7.842979001,16827.19287,200.8296742,5.109312362
5.916930488,27977.67321,185.9250211,3.15755952
5.72968912,14304.76308,173.9750271,5.100552354
5.678220967,18377.00826,143.1865077,5.42978174
7.38658182,26351.90377,191.5855655,3.791372588
7.519227463,16897.30704,210.3847904,3.275724959
7.446225785,13312.44611,241.5738621,5.086698562
7.753936118,17169.58438,220.0982788,4.833026694
9.159660477,16679.33516,195.4233158,5.452362325
